PART_NUM,DEAL_REG_GROUP,START_DATE,END_DATE,ADD_DATE,MODIFIED_DATE
SAPT001114,Dexterity Services,10/1/18,12/31/99,2018-11-15-21.30.38.000000,2018-11-15-21.30.38.000000
SAPT001115,Dexterity Services,10/1/18,12/31/99,2018-11-15-21.30.38.000000,2018-11-15-21.30.38.000000
SAPT001116,Dexterity Services,10/1/18,12/31/99,2018-11-15-21.30.38.000000,2018-11-15-21.30.38.000000
SAPT001117,Dexterity Services,10/1/18,12/31/99,2018-11-15-21.30.38.000000,2018-11-15-21.30.38.000000
SAPT001118,Dexterity Services,10/1/18,12/31/99,2018-11-15-21.30.38.000000,2018-11-15-21.30.38.000000
SAPT001119,Dexterity Services,10/1/18,12/31/99,2018-11-15-21.30.38.000000,2018-11-15-21.30.38.000000
SAPT001120,Dexterity Services,10/1/18,12/31/99,2018-11-15-21.30.38.000000,2018-11-15-21.30.38.000000
SAPT001121,Dexterity Services,10/1/18,12/31/99,2018-11-15-21.30.38.000000,2018-11-15-21.30.38.000000
SAPT001122,Dexterity Services,10/1/18,12/31/99,2018-11-15-21.30.38.000000,2018-11-15-21.30.38.000000
SAPT001123,Dexterity Services,10/1/18,12/31/99,2018-11-15-21.30.38.000000,2018-11-15-21.30.38.000000
SAPT001124,Dexterity Services,10/1/18,12/31/99,2018-11-15-21.30.38.000000,2018-11-15-21.30.38.000000
SAPT001125,Dexterity Services,10/1/18,12/31/99,2018-11-15-21.30.38.000000,2018-11-15-21.30.38.000000
SAPT001126,Dexterity Services,10/1/18,12/31/99,2018-11-15-21.30.38.000000,2018-11-15-21.30.38.000000
SAPT001127,Dexterity Services,10/1/18,12/31/99,2018-11-15-21.30.38.000000,2018-11-15-21.30.38.000000
SAPT001128,Dexterity Services,10/1/18,12/31/99,2018-11-15-21.30.38.000000,2018-11-15-21.30.38.000000
SAPT001129,Dexterity Services,10/1/18,12/31/99,2018-11-15-21.30.38.000000,2018-11-15-21.30.38.000000
SAPT001130,Dexterity Services,10/1/18,12/31/99,2018-11-15-21.30.38.000000,2018-11-15-21.30.38.000000
SAPT001131,Dexterity Services,10/1/18,12/31/99,2018-11-15-21.30.38.000000,2018-11-15-21.30.38.000000
SAPT001132,Dexterity Services,10/1/18,12/31/99,2018-11-15-21.30.38.000000,2018-11-15-21.30.38.000000
SAPT001133,Dexterity Services,10/1/18,12/31/99,2018-11-15-21.30.38.000000,2018-11-15-21.30.38.000000
SAPT001134,Dexterity Services,10/1/18,12/31/99,2018-11-15-21.30.38.000000,2018-11-15-21.30.38.000000
SAPT001135,Dexterity Services,10/1/18,12/31/99,2018-11-15-21.30.38.000000,2018-11-15-21.30.38.000000
SAPT001136,Dexterity Services,10/1/18,12/31/99,2018-11-15-21.30.38.000000,2018-11-15-21.30.38.000000
SAPT001137,Dexterity Services,10/1/18,12/31/99,2018-11-15-21.30.38.000000,2018-11-15-21.30.38.000000
SAPT001138,Dexterity Services,10/1/18,12/31/99,2018-11-15-21.30.38.000000,2018-11-15-21.30.38.000000
SAPT001139,Dexterity Services,10/1/18,12/31/99,2018-11-15-21.30.38.000000,2018-11-15-21.30.38.000000
SAPT001140,Dexterity Services,10/1/18,12/31/99,2018-11-15-21.30.38.000000,2018-11-15-21.30.38.000000
SAPT001141,Dexterity Services,10/1/18,12/31/99,2018-11-15-21.30.38.000000,2018-11-15-21.30.38.000000
SAPT001142,Dexterity Services,10/1/18,12/31/99,2018-11-15-21.30.38.000000,2018-11-15-21.30.38.000000
SAPT001143,Dexterity Services,10/1/18,12/31/99,2018-11-15-21.30.38.000000,2018-11-15-21.30.38.000000
SAPT001144,Dexterity Services,10/1/18,12/31/99,2018-11-15-21.30.38.000000,2018-11-15-21.30.38.000000
SAPT001145,Dexterity Services,10/1/18,12/31/99,2018-11-15-21.30.38.000000,2018-11-15-21.30.38.000000
SAPT001146,Dexterity Services,10/1/18,12/31/99,2018-11-15-21.30.38.000000,2018-11-15-21.30.38.000000
SAPT001147,Dexterity Services,10/1/18,12/31/99,2018-11-15-21.30.38.000000,2018-11-15-21.30.38.000000
SAPT001148,Dexterity Services,10/1/18,12/31/99,2018-11-15-21.30.38.000000,2018-11-15-21.30.38.000000
SAPT001149,Dexterity Services,10/1/18,12/31/99,2018-11-15-21.30.38.000000,2018-11-15-21.30.38.000000
SAPT001150,Dexterity Services,10/1/18,12/31/99,2018-11-15-21.30.38.000000,2018-11-15-21.30.38.000000
SAPT001151,Dexterity Services,10/1/18,12/31/99,2018-11-15-21.30.38.000000,2018-11-15-21.30.38.000000
SAPT001152,Dexterity Services,10/1/18,12/31/99,2018-11-15-21.30.38.000000,2018-11-15-21.30.38.000000
SAPT001153,Dexterity Services,10/1/18,12/31/99,2018-11-15-21.30.38.000000,2018-11-15-21.30.38.000000
SAPT001154,Dexterity Services,10/1/18,12/31/99,2018-11-15-21.30.38.000000,2018-11-15-21.30.38.000000
SAPT001155,Dexterity Services,10/1/18,12/31/99,2018-11-15-21.30.38.000000,2018-11-15-21.30.38.000000
SAPT001156,Dexterity Services,10/1/18,12/31/99,2018-11-15-21.30.38.000000,2018-11-15-21.30.38.000000
SAPT001157,Dexterity Services,10/1/18,12/31/99,2018-11-15-21.30.38.000000,2018-11-15-21.30.38.000000
SAPT001158,Dexterity Services,10/1/18,12/31/99,2018-11-15-21.30.38.000000,2018-11-15-21.30.38.000000
SAPT001159,Dexterity Services,10/1/18,12/31/99,2018-11-15-21.30.38.000000,2018-11-15-21.30.38.000000
SAPT001160,Dexterity Services,10/1/18,12/31/99,2018-11-15-21.30.38.000000,2018-11-15-21.30.38.000000
SAPT001161,Dexterity Services,10/1/18,12/31/99,2018-11-15-21.30.38.000000,2018-11-15-21.30.38.000000
SAPT001162,Dexterity Services,10/1/18,12/31/99,2018-11-15-21.30.38.000000,2018-11-15-21.30.38.000000
SAPT001163,Dexterity Services,10/1/18,12/31/99,2018-11-15-21.30.38.000000,2018-11-15-21.30.38.000000
SAPT001164,Dexterity Services,10/1/18,12/31/99,2018-11-15-21.30.38.000000,2018-11-15-21.30.38.000000
SAPT001165,Dexterity Services,10/1/18,12/31/99,2018-11-15-21.30.38.000000,2018-11-15-21.30.38.000000
SAPT001166,Dexterity Services,10/1/18,12/31/99,2018-11-15-21.30.38.000000,2018-11-15-21.30.38.000000
SAPT001167,Dexterity Services,10/1/18,12/31/99,2018-11-15-21.30.38.000000,2018-11-15-21.30.38.000000
SAPT001168,Dexterity Services,10/1/18,12/31/99,2018-11-15-21.30.38.000000,2018-11-15-21.30.38.000000
SAPT001169,Dexterity Services,10/1/18,12/31/99,2018-11-15-21.30.38.000000,2018-11-15-21.30.38.000000
SAPT001170,Dexterity Services,10/1/18,12/31/99,2018-11-15-21.30.38.000000,2018-11-15-21.30.38.000000
SAPT001171,Dexterity Services,10/1/18,12/31/99,2018-11-15-21.30.38.000000,2018-11-15-21.30.38.000000
SAPT001172,Dexterity Services,10/1/18,12/31/99,2018-11-15-21.30.38.000000,2018-11-15-21.30.38.000000
SAPT001173,Dexterity Services,10/1/18,12/31/99,2018-11-15-21.30.38.000000,2018-11-15-21.30.38.000000
SAPT001174,Dexterity Services,10/1/18,12/31/99,2018-11-15-21.30.38.000000,2018-11-15-21.30.38.000000
SAPT001175,Dexterity Services,10/1/18,12/31/99,2018-11-15-21.30.38.000000,2018-11-15-21.30.38.000000
SAPT001176,Dexterity Services,10/1/18,12/31/99,2018-11-15-21.30.38.000000,2018-11-15-21.30.38.000000
SAPT001177,Dexterity Services,10/1/18,12/31/99,2018-11-15-21.30.38.000000,2018-11-15-21.30.38.000000
SAPT001178,Dexterity Services,10/1/18,12/31/99,2018-11-15-21.30.38.000000,2018-11-15-21.30.38.000000
SAPT001179,Dexterity Services,10/1/18,12/31/99,2018-11-15-21.30.38.000000,2018-11-15-21.30.38.000000
SAPT001180,Dexterity Services,10/1/18,12/31/99,2018-11-15-21.30.38.000000,2018-11-15-21.30.38.000000
SAPT001181,Dexterity Services,10/1/18,12/31/99,2018-11-15-21.30.38.000000,2018-11-15-21.30.38.000000
SAPT001182,Dexterity Services,10/1/18,12/31/99,2018-11-15-21.30.38.000000,2018-11-15-21.30.38.000000
SAPT001183,Dexterity Services,10/1/18,12/31/99,2018-11-15-21.30.38.000000,2018-11-15-21.30.38.000000
SAPT001184,Dexterity Services,10/1/18,12/31/99,2018-11-15-21.30.38.000000,2018-11-15-21.30.38.000000
SAPT001185,Dexterity Services,10/1/18,12/31/99,2018-11-15-21.30.38.000000,2018-11-15-21.30.38.000000
SAPT001186,Dexterity Services,10/1/18,12/31/99,2018-11-15-21.30.38.000000,2018-11-15-21.30.38.000000
SAPT001187,Dexterity Services,10/1/18,12/31/99,2018-11-15-21.30.38.000000,2018-11-15-21.30.38.000000
SAPT001188,Dexterity Services,10/1/18,12/31/99,2018-11-15-21.30.38.000000,2018-11-15-21.30.38.000000
SAPT001189,Dexterity Services,10/1/18,12/31/99,2018-11-15-21.30.38.000000,2018-11-15-21.30.38.000000
SAPT001190,Dexterity Services,10/1/18,12/31/99,2018-11-15-21.30.38.000000,2018-11-15-21.30.38.000000
SAPT001191,Dexterity Services,10/1/18,12/31/99,2018-11-15-21.30.38.000000,2018-11-15-21.30.38.000000
SAPT001192,Dexterity Services,10/1/18,12/31/99,2018-11-15-21.30.38.000000,2018-11-15-21.30.38.000000
SAPT001193,Dexterity Services,10/1/18,12/31/99,2018-11-15-21.30.38.000000,2018-11-15-21.30.38.000000
SAPT001194,Dexterity Services,10/1/18,12/31/99,2018-11-15-21.30.38.000000,2018-11-15-21.30.38.000000
SAPT001195,Dexterity Services,10/1/18,12/31/99,2018-11-15-21.30.38.000000,2018-11-15-21.30.38.000000
SAPT001196,Dexterity Services,10/1/18,12/31/99,2018-11-15-21.30.38.000000,2018-11-15-21.30.38.000000
SAPT001197,Dexterity Services,10/1/18,12/31/99,2018-11-15-21.30.38.000000,2018-11-15-21.30.38.000000
SAPT001198,Dexterity Services,10/1/18,12/31/99,2018-11-15-21.30.38.000000,2018-11-15-21.30.38.000000
SAPT001199,Dexterity Services,10/1/18,12/31/99,2018-11-15-21.30.38.000000,2018-11-15-21.30.38.000000
SAPT001200,Dexterity Services,10/1/18,12/31/99,2018-11-15-21.30.38.000000,2018-11-15-21.30.38.000000
SAPT001201,Dexterity Services,10/1/18,12/31/99,2018-11-15-21.30.38.000000,2018-11-15-21.30.38.000000
SAPT001202,Dexterity Services,10/1/18,12/31/99,2018-11-15-21.30.38.000000,2018-11-15-21.30.38.000000
SAPT001203,Dexterity Services,10/1/18,12/31/99,2018-11-15-21.30.38.000000,2018-11-15-21.30.38.000000
SAPT001204,Dexterity Services,10/1/18,12/31/99,2018-11-15-21.30.38.000000,2018-11-15-21.30.38.000000
SAPT001205,Dexterity Services,10/1/18,12/31/99,2018-11-15-21.30.38.000000,2018-11-15-21.30.38.000000
SAPT001206,Dexterity Services,10/1/18,12/31/99,2018-11-15-21.30.38.000000,2018-11-15-21.30.38.000000
SAPT001207,Dexterity Services,10/1/18,12/31/99,2018-11-15-21.30.38.000000,2018-11-15-21.30.38.000000
SAPT001208,Dexterity Services,10/1/18,12/31/99,2018-11-15-21.30.38.000000,2018-11-15-21.30.38.000000
SAPT001209,Dexterity Services,10/1/18,12/31/99,2018-11-15-21.30.38.000000,2018-11-15-21.30.38.000000
SAPT001210,Dexterity Services,10/1/18,12/31/99,2018-11-15-21.30.38.000000,2018-11-15-21.30.38.000000
SAPT001211,Dexterity Services,10/1/18,12/31/99,2018-11-15-21.30.38.000000,2018-11-15-21.30.38.000000
SAPT001212,Dexterity Services,10/1/18,12/31/99,2018-11-15-21.30.38.000000,2018-11-15-21.30.38.000000
SAPT001213,Dexterity Services,10/1/18,12/31/99,2018-11-15-21.30.38.000000,2018-11-15-21.30.38.000000
SAPT001214,Dexterity Services,10/1/18,12/31/99,2018-11-15-21.30.38.000000,2018-11-15-21.30.38.000000
SAPT001215,Dexterity Services,10/1/18,12/31/99,2018-11-15-21.30.38.000000,2018-11-15-21.30.38.000000
SAPT001216,Dexterity Services,10/1/18,12/31/99,2018-11-15-21.30.38.000000,2018-11-15-21.30.38.000000
SAPT001217,Dexterity Services,10/1/18,12/31/99,2018-11-15-21.30.38.000000,2018-11-15-21.30.38.000000
SAPT001218,Dexterity Services,10/1/18,12/31/99,2018-11-15-21.30.38.000000,2018-11-15-21.30.38.000000
SAPT001219,Dexterity Services,10/1/18,12/31/99,2018-11-15-21.30.38.000000,2018-11-15-21.30.38.000000
SAPT001220,Dexterity Services,10/1/18,12/31/99,2018-11-15-21.30.38.000000,2018-11-15-21.30.38.000000
SAPT001221,Dexterity Services,10/1/18,12/31/99,2018-11-15-21.30.38.000000,2018-11-15-21.30.38.000000
SAPT001222,Dexterity Services,10/1/18,12/31/99,2018-11-15-21.30.38.000000,2018-11-15-21.30.38.000000
SAPT001223,Dexterity Services,10/1/18,12/31/99,2018-11-15-21.30.38.000000,2018-11-15-21.30.38.000000
SAPT001224,Dexterity Services,10/1/18,12/31/99,2018-11-15-21.30.38.000000,2018-11-15-21.30.38.000000
SAPT001225,Dexterity Services,10/1/18,12/31/99,2018-11-15-21.30.38.000000,2018-11-15-21.30.38.000000
SAPT001226,Dexterity Services,10/1/18,12/31/99,2018-11-15-21.30.38.000000,2018-11-15-21.30.38.000000
SAPT001227,Dexterity Services,10/1/18,12/31/99,2018-11-15-21.30.38.000000,2018-11-15-21.30.38.000000
SAPT001228,Dexterity Services,10/1/18,12/31/99,2018-11-15-21.30.38.000000,2018-11-15-21.30.38.000000
SAPT001229,Dexterity Services,10/1/18,12/31/99,2018-11-15-21.30.38.000000,2018-11-15-21.30.38.000000
SAPT001230,Dexterity Services,10/1/18,12/31/99,2018-11-15-21.30.38.000000,2018-11-15-21.30.38.000000
SAPT001231,Dexterity Services,10/1/18,12/31/99,2018-11-15-21.30.38.000000,2018-11-15-21.30.38.000000
SAPT001232,Dexterity Services,10/1/18,12/31/99,2018-11-15-21.30.38.000000,2018-11-15-21.30.38.000000
SAPT001233,Dexterity Services,10/1/18,12/31/99,2018-11-15-21.30.38.000000,2018-11-15-21.30.38.000000
SAPT001234,Dexterity Services,10/1/18,12/31/99,2018-11-15-21.30.38.000000,2018-11-15-21.30.38.000000
SAPT001235,Dexterity Services,10/1/18,12/31/99,2018-11-15-21.30.38.000000,2018-11-15-21.30.38.000000
SAPT001236,Dexterity Services,10/1/18,12/31/99,2018-11-15-21.30.38.000000,2018-11-15-21.30.38.000000
SAPT001237,Dexterity Services,10/1/18,12/31/99,2018-11-15-21.30.38.000000,2018-11-15-21.30.38.000000
SAPT001238,Dexterity Services,10/1/18,12/31/99,2018-11-15-21.30.38.000000,2018-11-15-21.30.38.000000
SAPT001239,Dexterity Services,10/1/18,12/31/99,2018-11-15-21.30.38.000000,2018-11-15-21.30.38.000000
SAPT001240,Dexterity Services,10/1/18,12/31/99,2018-11-15-21.30.38.000000,2018-11-15-21.30.38.000000
SAPT001241,Dexterity Services,10/1/18,12/31/99,2018-11-15-21.30.38.000000,2018-11-15-21.30.38.000000
SAPT001242,Dexterity Services,10/1/18,12/31/99,2018-11-15-21.30.38.000000,2018-11-15-21.30.38.000000
SAPT001243,Dexterity Services,10/1/18,12/31/99,2018-11-15-21.30.38.000000,2018-11-15-21.30.38.000000
SAPT001244,Dexterity Services,10/1/18,12/31/99,2018-11-15-21.30.38.000000,2018-11-15-21.30.38.000000
SAPT001245,Dexterity Services,10/1/18,12/31/99,2018-11-15-21.30.38.000000,2018-11-15-21.30.38.000000
SAPT001246,Dexterity Services,10/1/18,12/31/99,2018-11-15-21.30.38.000000,2018-11-15-21.30.38.000000
SAPT001247,Dexterity Services,10/1/18,12/31/99,2018-11-15-21.30.38.000000,2018-11-15-21.30.38.000000
SAPT001248,Dexterity Services,10/1/18,12/31/99,2018-11-15-21.30.38.000000,2018-11-15-21.30.38.000000
SAPT001249,Dexterity Services,10/1/18,12/31/99,2018-11-15-21.30.38.000000,2018-11-15-21.30.38.000000
SAPT001250,Dexterity Services,10/1/18,12/31/99,2018-11-15-21.30.38.000000,2018-11-15-21.30.38.000000
SAPT001251,Dexterity Services,10/1/18,12/31/99,2018-11-15-21.30.38.000000,2018-11-15-21.30.38.000000
SAPT001252,Dexterity Services,10/1/18,12/31/99,2018-11-15-21.30.38.000000,2018-11-15-21.30.38.000000
SAPT001253,Dexterity Services,10/1/18,12/31/99,2018-11-15-21.30.38.000000,2018-11-15-21.30.38.000000
SAPT001254,Dexterity Services,10/1/18,12/31/99,2018-11-15-21.30.38.000000,2018-11-15-21.30.38.000000
SAPT001255,Dexterity Services,10/1/18,12/31/99,2018-11-15-21.30.38.000000,2018-11-15-21.30.38.000000
SAPT001256,Dexterity Services,10/1/18,12/31/99,2018-11-15-21.30.38.000000,2018-11-15-21.30.38.000000
SAPT001257,Dexterity Services,10/1/18,12/31/99,2018-11-15-21.30.38.000000,2018-11-15-21.30.38.000000
SAPT001258,Dexterity Services,10/1/18,12/31/99,2018-11-15-21.30.38.000000,2018-11-15-21.30.38.000000
SAPT001259,Dexterity Services,10/1/18,12/31/99,2018-11-15-21.30.38.000000,2018-11-15-21.30.38.000000
SAPT001260,Dexterity Services,10/1/18,12/31/99,2018-11-15-21.30.38.000000,2018-11-15-21.30.38.000000
SAPT001261,Dexterity Services,10/1/18,12/31/99,2018-11-15-21.30.38.000000,2018-11-15-21.30.38.000000
SAPT001262,Dexterity Services,10/1/18,12/31/99,2018-11-15-21.30.38.000000,2018-11-15-21.30.38.000000
SAPT001263,Dexterity Services,10/1/18,12/31/99,2018-11-15-21.30.38.000000,2018-11-15-21.30.38.000000
SAPT001264,Dexterity Services,10/1/18,12/31/99,2018-11-15-21.30.38.000000,2018-11-15-21.30.38.000000
SAPT001265,Dexterity Services,10/1/18,12/31/99,2018-11-15-21.30.38.000000,2018-11-15-21.30.38.000000
SAPT001266,Dexterity Services,10/1/18,12/31/99,2018-11-15-21.30.38.000000,2018-11-15-21.30.38.000000
SAPT001267,Dexterity Services,10/1/18,12/31/99,2018-11-15-21.30.38.000000,2018-11-15-21.30.38.000000
SAPT001268,Dexterity Services,10/1/18,12/31/99,2018-11-15-21.30.38.000000,2018-11-15-21.30.38.000000
SAPT001269,Dexterity Services,10/1/18,12/31/99,2018-11-15-21.30.38.000000,2018-11-15-21.30.38.000000
SAPT001270,Dexterity Services,10/1/18,12/31/99,2018-11-15-21.30.38.000000,2018-11-15-21.30.38.000000
SAPT001271,Dexterity Services,10/1/18,12/31/99,2018-11-15-21.30.38.000000,2018-11-15-21.30.38.000000
SAPT001272,Dexterity Services,10/1/18,12/31/99,2018-11-15-21.30.38.000000,2018-11-15-21.30.38.000000
SAPT001273,Dexterity Services,10/1/18,12/31/99,2018-11-15-21.30.38.000000,2018-11-15-21.30.38.000000
SAPT001274,Dexterity Services,10/1/18,12/31/99,2018-11-15-21.30.38.000000,2018-11-15-21.30.38.000000
SAPT001275,Dexterity Services,10/1/18,12/31/99,2018-11-15-21.30.38.000000,2018-11-15-21.30.38.000000
SAPT001276,Dexterity Services,10/1/18,12/31/99,2018-11-15-21.30.38.000000,2018-11-15-21.30.38.000000
SAPT001277,Dexterity Services,10/1/18,12/31/99,2018-11-15-21.30.38.000000,2018-11-15-21.30.38.000000
SAPT001278,Dexterity Services,10/1/18,12/31/99,2018-11-15-21.30.38.000000,2018-11-15-21.30.38.000000
SAPT001279,Dexterity Services,10/1/18,12/31/99,2018-11-15-21.30.38.000000,2018-11-15-21.30.38.000000
SAPT001280,Dexterity Services,10/1/18,12/31/99,2018-11-15-21.30.38.000000,2018-11-15-21.30.38.000000
SAPT001281,Dexterity Services,10/1/18,12/31/99,2018-11-15-21.30.38.000000,2018-11-15-21.30.38.000000
SAPT001282,Dexterity Services,10/1/18,12/31/99,2018-11-15-21.30.38.000000,2018-11-15-21.30.38.000000
SAPT001283,Dexterity Services,10/1/18,12/31/99,2018-11-15-21.30.38.000000,2018-11-15-21.30.38.000000
SAPT001284,Dexterity Services,10/1/18,12/31/99,2018-11-15-21.30.38.000000,2018-11-15-21.30.38.000000
SAPT001285,Dexterity Services,10/1/18,12/31/99,2018-11-15-21.30.38.000000,2018-11-15-21.30.38.000000
SAPT001286,Dexterity Services,10/1/18,12/31/99,2018-11-15-21.30.38.000000,2018-11-15-21.30.38.000000
SAPT001287,Dexterity Services,10/1/18,12/31/99,2018-11-15-21.30.38.000000,2018-11-15-21.30.38.000000
SAPT001288,Dexterity Services,10/1/18,12/31/99,2018-11-15-21.30.38.000000,2018-11-15-21.30.38.000000
SAPT001289,Dexterity Services,10/1/18,12/31/99,2018-11-15-21.30.38.000000,2018-11-15-21.30.38.000000
SAPT001290,Dexterity Services,10/1/18,12/31/99,2018-11-15-21.30.38.000000,2018-11-15-21.30.38.000000
SAPT001291,Dexterity Services,10/1/18,12/31/99,2018-11-15-21.30.38.000000,2018-11-15-21.30.38.000000
SAPT001292,Dexterity Services,10/1/18,12/31/99,2018-11-15-21.30.38.000000,2018-11-15-21.30.38.000000
SAPT001293,Dexterity Services,10/1/18,12/31/99,2018-11-15-21.30.38.000000,2018-11-15-21.30.38.000000
SAPT001294,Dexterity Services,10/1/18,12/31/99,2018-11-15-21.30.38.000000,2018-11-15-21.30.38.000000
SAPT001295,Dexterity Services,10/1/18,12/31/99,2018-11-15-21.30.38.000000,2018-11-15-21.30.38.000000
SAPT001296,Dexterity Services,10/1/18,12/31/99,2018-11-15-21.30.38.000000,2018-11-15-21.30.38.000000
SAPT001297,Dexterity Services,10/1/18,12/31/99,2018-11-15-21.30.38.000000,2018-11-15-21.30.38.000000
SAPT001298,Dexterity Services,10/1/18,12/31/99,2018-11-15-21.30.38.000000,2018-11-15-21.30.38.000000
SAPT001299,Dexterity Services,10/1/18,12/31/99,2018-11-15-21.30.38.000000,2018-11-15-21.30.38.000000
SAPT001300,Dexterity Services,10/1/18,12/31/99,2018-11-15-21.30.38.000000,2018-11-15-21.30.38.000000
SAPT001301,Dexterity Services,10/1/18,12/31/99,2018-11-15-21.30.38.000000,2018-11-15-21.30.38.000000
SAPT001302,Dexterity Services,10/1/18,12/31/99,2018-11-15-21.30.38.000000,2018-11-15-21.30.38.000000
SAPT001303,Dexterity Services,10/1/18,12/31/99,2018-11-15-21.30.38.000000,2018-11-15-21.30.38.000000
SAPT001304,Dexterity Services,10/1/18,12/31/99,2018-11-15-21.30.38.000000,2018-11-15-21.30.38.000000
SAPT001305,Dexterity Services,10/1/18,12/31/99,2018-11-15-21.30.38.000000,2018-11-15-21.30.38.000000
SAPT001306,Dexterity Services,10/1/18,12/31/99,2018-11-15-21.30.38.000000,2018-11-15-21.30.38.000000
SAPT001307,Dexterity Services,10/1/18,12/31/99,2018-11-15-21.30.38.000000,2018-11-15-21.30.38.000000
SAPT001308,Dexterity Services,10/1/18,12/31/99,2018-11-15-21.30.38.000000,2018-11-15-21.30.38.000000
SAPT001309,Dexterity Services,10/1/18,12/31/99,2018-11-15-21.30.38.000000,2018-11-15-21.30.38.000000
SAPT001310,Dexterity Services,10/1/18,12/31/99,2018-11-15-21.30.38.000000,2018-11-15-21.30.38.000000
SAPT001311,Dexterity Services,10/1/18,12/31/99,2018-11-15-21.30.38.000000,2018-11-15-21.30.38.000000
SAPT001312,Dexterity Services,10/1/18,12/31/99,2018-11-15-21.30.38.000000,2018-11-15-21.30.38.000000
SAPT001313,Dexterity Services,10/1/18,12/31/99,2018-11-15-21.30.38.000000,2018-11-15-21.30.38.000000
SAPT001314,Dexterity Services,10/1/18,12/31/99,2018-11-15-21.30.38.000000,2018-11-15-21.30.38.000000
SAPT001315,Dexterity Services,10/1/18,12/31/99,2018-11-15-21.30.38.000000,2018-11-15-21.30.38.000000
SAPT001316,Dexterity Services,10/1/18,12/31/99,2018-11-15-21.30.38.000000,2018-11-15-21.30.38.000000
SAPT001317,Dexterity Services,10/1/18,12/31/99,2018-11-15-21.30.38.000000,2018-11-15-21.30.38.000000
SAPT001318,Dexterity Services,10/1/18,12/31/99,2018-11-15-21.30.38.000000,2018-11-15-21.30.38.000000
SAPT001319,Dexterity Services,10/1/18,12/31/99,2018-11-15-21.30.38.000000,2018-11-15-21.30.38.000000
SAPT001320,Dexterity Services,10/1/18,12/31/99,2018-11-15-21.30.38.000000,2018-11-15-21.30.38.000000
SAPT001321,Dexterity Services,10/1/18,12/31/99,2018-11-15-21.30.38.000000,2018-11-15-21.30.38.000000
SAPT001322,Dexterity Services,10/1/18,12/31/99,2018-11-15-21.30.38.000000,2018-11-15-21.30.38.000000
