PART_NUM,DEAL_REG_GROUP,START_DATE,END_DATE,ACTIVE_FLAG,ADD_DATE,MODIFIED_Date
SWPT000995,Disability Portfolio,6/24/2019 12:00:00 AM,10/9/2019 12:00:00 AM,N,7/11/2019 5:02:22 PM,10/10/2019 8:04:36 AM
SWPT000996,Disability Portfolio,2019-06-24-00.00.00.000000,2019-10-09-00.00.00.000000,N,2019-07-11-17.02.22.000000,2019-10-10-08.04.36.000000
SWPT000996,Disability Portfolio,6/24/2019 12:00:00 AM,10/9/2019 12:00:00 AM,N,7/11/2019 5:02:22 PM,10/10/2019 8:04:36 AM
SWPT000997,Disability Portfolio,2019-06-24-00.00.00.000000,2019-10-09-00.00.00.000000,N,2019-07-11-17.02.22.000000,2019-10-10-08.04.36.000000
SWPT000997,Disability Portfolio,6/24/2019 12:00:00 AM,10/9/2019 12:00:00 AM,N,7/11/2019 5:02:22 PM,10/10/2019 8:04:36 AM
SWPT001060,Disability Portfolio,2019-06-24-00.00.00.000000,2019-10-09-00.00.00.000000,N,2019-07-11-17.02.22.000000,2019-10-10-08.04.36.000000
SWPT001060,Disability Portfolio,6/24/2019 12:00:00 AM,10/9/2019 12:00:00 AM,N,7/11/2019 5:02:22 PM,10/10/2019 8:04:36 AM
SWPT001061,Disability Portfolio,2019-06-24-00.00.00.000000,2019-10-09-00.00.00.000000,N,2019-07-11-17.02.22.000000,2019-10-10-08.04.36.000000
SWPT001061,Disability Portfolio,6/24/2019 12:00:00 AM,10/9/2019 12:00:00 AM,N,7/11/2019 5:02:22 PM,10/10/2019 8:04:36 AM
SWPT002070,Disability Portfolio,2019-06-24-00.00.00.000000,2019-10-09-00.00.00.000000,N,2019-07-11-17.02.22.000000,2019-10-10-08.04.36.000000
SWPT002071,Disability Portfolio,2019-06-24-00.00.00.000000,2019-10-09-00.00.00.000000,N,2019-07-11-17.02.22.000000,2019-10-10-08.04.36.000000
SWPT002072,Disability Portfolio,2019-06-24-00.00.00.000000,2019-10-09-00.00.00.000000,N,2019-07-11-17.02.22.000000,2019-10-10-08.04.36.000000
SWPT002073,Disability Portfolio,2019-06-24-00.00.00.000000,2019-10-09-00.00.00.000000,N,2019-07-11-17.02.22.000000,2019-10-10-08.04.36.000000
SWPT002074,Disability Portfolio,2019-06-24-00.00.00.000000,2019-10-09-00.00.00.000000,N,2019-07-11-17.02.22.000000,2019-10-10-08.04.36.000000
SWPT002075,Disability Portfolio,2019-06-24-00.00.00.000000,2019-10-09-00.00.00.000000,N,2019-07-11-17.02.22.000000,2019-10-10-08.04.36.000000
SWPT002076,Disability Portfolio,2019-06-24-00.00.00.000000,2019-10-09-00.00.00.000000,N,2019-07-11-17.02.22.000000,2019-10-10-08.04.36.000000
SWPT002077,Disability Portfolio,2019-06-24-00.00.00.000000,2019-10-09-00.00.00.000000,N,2019-07-11-17.02.22.000000,2019-10-10-08.04.36.000000
SWPT002078,Disability Portfolio,2019-06-24-00.00.00.000000,2019-10-09-00.00.00.000000,N,2019-07-11-17.02.22.000000,2019-10-10-08.04.36.000000
SWPT002079,Disability Portfolio,2019-06-24-00.00.00.000000,2019-10-09-00.00.00.000000,N,2019-07-11-17.02.22.000000,2019-10-10-08.04.36.000000
SWPT002080,Disability Portfolio,2019-06-24-00.00.00.000000,2019-10-09-00.00.00.000000,N,2019-07-11-17.02.22.000000,2019-10-10-08.04.36.000000
SWPT002081,Disability Portfolio,2019-06-24-00.00.00.000000,2019-10-09-00.00.00.000000,N,2019-07-11-17.02.22.000000,2019-10-10-08.04.36.000000
SWPT002082,Disability Portfolio,2019-06-24-00.00.00.000000,2019-10-09-00.00.00.000000,N,2019-07-11-17.02.22.000000,2019-10-10-08.04.36.000000
SWPT002083,Disability Portfolio,2019-06-24-00.00.00.000000,2019-10-09-00.00.00.000000,N,2019-07-11-17.02.22.000000,2019-10-10-08.04.36.000000
SWPT002084,Disability Portfolio,2019-06-24-00.00.00.000000,2019-10-09-00.00.00.000000,N,2019-07-11-17.02.22.000000,2019-10-10-08.04.36.000000
SWPT002085,Disability Portfolio,2019-06-24-00.00.00.000000,2019-10-09-00.00.00.000000,N,2019-07-11-17.02.22.000000,2019-10-10-08.04.36.000000
SWPT002219,Disability Portfolio,2019-06-24-00.00.00.000000,2019-10-09-00.00.00.000000,N,2019-07-11-17.02.22.000000,2019-10-10-08.04.36.000000
SWPT002220,Disability Portfolio,2019-06-24-00.00.00.000000,2019-10-09-00.00.00.000000,N,2019-07-11-17.02.22.000000,2019-10-10-08.04.36.000000
SWPT002221,Disability Portfolio,2019-06-24-00.00.00.000000,2019-10-09-00.00.00.000000,N,2019-07-11-17.02.22.000000,2019-10-10-08.04.36.000000
SWPT002221,Disability Portfolio,6/24/2019 12:00:00 AM,10/9/2019 12:00:00 AM,N,7/11/2019 5:02:22 PM,10/10/2019 8:04:36 AM
SWPT002222,Disability Portfolio,2019-06-24-00.00.00.000000,2019-10-09-00.00.00.000000,N,2019-07-11-17.02.22.000000,2019-10-10-08.04.36.000000
SWPT002222,Disability Portfolio,6/24/2019 12:00:00 AM,10/9/2019 12:00:00 AM,N,7/11/2019 5:02:22 PM,10/10/2019 8:04:36 AM
SWPT002225,Disability Portfolio,2019-06-24-00.00.00.000000,2019-10-09-00.00.00.000000,N,2019-07-11-17.02.22.000000,2019-10-10-08.04.36.000000
SWPT002225,Disability Portfolio,6/24/2019 12:00:00 AM,10/9/2019 12:00:00 AM,N,7/11/2019 5:02:22 PM,10/10/2019 8:04:36 AM
SWPT002226,Disability Portfolio,2019-06-24-00.00.00.000000,2019-10-09-00.00.00.000000,N,2019-07-11-17.02.22.000000,2019-10-10-08.04.36.000000
SWPT002226,Disability Portfolio,6/24/2019 12:00:00 AM,10/9/2019 12:00:00 AM,N,7/11/2019 5:02:22 PM,10/10/2019 8:04:36 AM
SWPT002319,Disability Portfolio,2019-06-24-00.00.00.000000,2019-10-09-00.00.00.000000,N,2019-07-11-17.02.22.000000,2019-10-10-08.04.36.000000
SWPT002320,Disability Portfolio,2019-06-24-00.00.00.000000,2019-10-09-00.00.00.000000,N,2019-07-11-17.02.22.000000,2019-10-10-08.04.36.000000
SWPT002321,Disability Portfolio,2019-06-24-00.00.00.000000,2019-10-09-00.00.00.000000,N,2019-07-11-17.02.22.000000,2019-10-10-08.04.36.000000
SWPT002322,Disability Portfolio,2019-06-24-00.00.00.000000,2019-10-09-00.00.00.000000,N,2019-07-11-17.02.22.000000,2019-10-10-08.04.36.000000
SWPT002323,Disability Portfolio,2019-06-24-00.00.00.000000,2019-10-09-00.00.00.000000,N,2019-07-11-17.02.22.000000,2019-10-10-08.04.36.000000
SWPT002324,Disability Portfolio,2019-06-24-00.00.00.000000,2019-10-09-00.00.00.000000,N,2019-07-11-17.02.22.000000,2019-10-10-08.04.36.000000
SWPT002325,Disability Portfolio,2019-06-24-00.00.00.000000,2019-10-09-00.00.00.000000,N,2019-07-11-17.02.22.000000,2019-10-10-08.04.36.000000
SWPT002326,Disability Portfolio,2019-06-24-00.00.00.000000,2019-10-09-00.00.00.000000,N,2019-07-11-17.02.22.000000,2019-10-10-08.04.36.000000
SWPT002327,Disability Portfolio,2019-06-24-00.00.00.000000,2019-10-09-00.00.00.000000,N,2019-07-11-17.02.22.000000,2019-10-10-08.04.36.000000
SWPT002328,Disability Portfolio,2019-06-24-00.00.00.000000,2019-10-09-00.00.00.000000,N,2019-07-11-17.02.22.000000,2019-10-10-08.04.36.000000
SWPT002329,Disability Portfolio,2019-06-24-00.00.00.000000,2019-10-09-00.00.00.000000,N,2019-07-11-17.02.22.000000,2019-10-10-08.04.36.000000
SWPT002330,Disability Portfolio,2019-06-24-00.00.00.000000,2019-10-09-00.00.00.000000,N,2019-07-11-17.02.22.000000,2019-10-10-08.04.36.000000
SWPT002331,Disability Portfolio,2019-06-24-00.00.00.000000,2019-10-09-00.00.00.000000,N,2019-07-11-17.02.22.000000,2019-10-10-08.04.36.000000
SWPT002332,Disability Portfolio,2019-06-24-00.00.00.000000,2019-10-09-00.00.00.000000,N,2019-07-11-17.02.22.000000,2019-10-10-08.04.36.000000
SWPT002333,Disability Portfolio,2019-06-24-00.00.00.000000,2019-10-09-00.00.00.000000,N,2019-07-11-17.02.22.000000,2019-10-10-08.04.36.000000
SWPT002334,Disability Portfolio,2019-06-24-00.00.00.000000,2019-10-09-00.00.00.000000,N,2019-07-11-17.02.22.000000,2019-10-10-08.04.36.000000
SWPT002335,Disability Portfolio,2019-06-24-00.00.00.000000,2019-10-09-00.00.00.000000,N,2019-07-11-17.02.22.000000,2019-10-10-08.04.36.000000
SWPT002336,Disability Portfolio,2019-06-24-00.00.00.000000,2019-10-09-00.00.00.000000,N,2019-07-11-17.02.22.000000,2019-10-10-08.04.36.000000
SWPT002337,Disability Portfolio,2019-06-24-00.00.00.000000,2019-10-09-00.00.00.000000,N,2019-07-11-17.02.22.000000,2019-10-10-08.04.36.000000
SWPT002338,Disability Portfolio,2019-06-24-00.00.00.000000,2019-10-09-00.00.00.000000,N,2019-07-11-17.02.22.000000,2019-10-10-08.04.36.000000
SWPT002339,Disability Portfolio,2019-06-24-00.00.00.000000,2019-10-09-00.00.00.000000,N,2019-07-11-17.02.22.000000,2019-10-10-08.04.36.000000
SWPT002340,Disability Portfolio,2019-06-24-00.00.00.000000,2019-10-09-00.00.00.000000,N,2019-07-11-17.02.22.000000,2019-10-10-08.04.36.000000
SWPT002341,Disability Portfolio,2019-06-24-00.00.00.000000,2019-10-09-00.00.00.000000,N,2019-07-11-17.02.22.000000,2019-10-10-08.04.36.000000
SWPT002342,Disability Portfolio,2019-06-24-00.00.00.000000,2019-10-09-00.00.00.000000,N,2019-07-11-17.02.22.000000,2019-10-10-08.04.36.000000
SWPT002343,Disability Portfolio,2019-06-24-00.00.00.000000,2019-10-09-00.00.00.000000,N,2019-07-11-17.02.22.000000,2019-10-10-08.04.36.000000
SWPT002344,Disability Portfolio,2019-06-24-00.00.00.000000,2019-10-09-00.00.00.000000,N,2019-07-11-17.02.22.000000,2019-10-10-08.04.36.000000
SWPT002345,Disability Portfolio,2019-06-24-00.00.00.000000,2019-10-09-00.00.00.000000,N,2019-07-11-17.02.22.000000,2019-10-10-08.04.36.000000
SWPT002346,Disability Portfolio,2019-06-24-00.00.00.000000,2019-10-09-00.00.00.000000,N,2019-07-11-17.02.22.000000,2019-10-10-08.04.36.000000
SWPT002347,Disability Portfolio,2019-06-24-00.00.00.000000,2019-10-09-00.00.00.000000,N,2019-07-11-17.02.22.000000,2019-10-10-08.04.36.000000
SWPT002348,Disability Portfolio,2019-06-24-00.00.00.000000,2019-10-09-00.00.00.000000,N,2019-07-11-17.02.22.000000,2019-10-10-08.04.36.000000
SWPT002349,Disability Portfolio,2019-06-24-00.00.00.000000,2019-10-09-00.00.00.000000,N,2019-07-11-17.02.22.000000,2019-10-10-08.04.36.000000
SWPT002350,Disability Portfolio,2019-06-24-00.00.00.000000,2019-10-09-00.00.00.000000,N,2019-07-11-17.02.22.000000,2019-10-10-08.04.36.000000
SWPT002351,Disability Portfolio,2019-06-24-00.00.00.000000,2019-10-09-00.00.00.000000,N,2019-07-11-17.02.22.000000,2019-10-10-08.04.36.000000
SWPT002352,Disability Portfolio,2019-06-24-00.00.00.000000,2019-10-09-00.00.00.000000,N,2019-07-11-17.02.22.000000,2019-10-10-08.04.36.000000
SWPT002353,Disability Portfolio,2019-06-24-00.00.00.000000,2019-10-09-00.00.00.000000,N,2019-07-11-17.02.22.000000,2019-10-10-08.04.36.000000
SWPT002354,Disability Portfolio,2019-06-24-00.00.00.000000,2019-10-09-00.00.00.000000,N,2019-07-11-17.02.22.000000,2019-10-10-08.04.36.000000
SWPT002355,Disability Portfolio,2019-06-24-00.00.00.000000,2019-10-09-00.00.00.000000,N,2019-07-11-17.02.22.000000,2019-10-10-08.04.36.000000
SWPT002356,Disability Portfolio,2019-06-24-00.00.00.000000,2019-10-09-00.00.00.000000,N,2019-07-11-17.02.22.000000,2019-10-10-08.04.36.000000
SWPT002357,Disability Portfolio,2019-06-24-00.00.00.000000,2019-10-09-00.00.00.000000,N,2019-07-11-17.02.22.000000,2019-10-10-08.04.36.000000
SWPT002358,Disability Portfolio,2019-06-24-00.00.00.000000,2019-10-09-00.00.00.000000,N,2019-07-11-17.02.22.000000,2019-10-10-08.04.36.000000
SWPT003440,Disability Portfolio,6/24/2019 12:00:00 AM,10/9/2019 12:00:00 AM,N,7/11/2019 5:02:24 PM,10/10/2019 8:04:36 AM
SWPT003441,Disability Portfolio,6/24/2019 12:00:00 AM,10/9/2019 12:00:00 AM,N,7/11/2019 5:02:24 PM,10/10/2019 8:04:36 AM
SWPT003442,Disability Portfolio,6/24/2019 12:00:00 AM,10/9/2019 12:00:00 AM,N,7/11/2019 5:02:24 PM,10/10/2019 8:04:36 AM
SWPT003443,Disability Portfolio,6/24/2019 12:00:00 AM,10/9/2019 12:00:00 AM,N,7/11/2019 5:02:24 PM,10/10/2019 8:04:36 AM
SWPT003444,Disability Portfolio,6/24/2019 12:00:00 AM,10/9/2019 12:00:00 AM,N,7/11/2019 5:02:24 PM,10/10/2019 8:04:36 AM
SWPT003445,Disability Portfolio,6/24/2019 12:00:00 AM,10/9/2019 12:00:00 AM,N,7/11/2019 5:02:24 PM,10/10/2019 8:04:36 AM
SWPT003446,Disability Portfolio,6/24/2019 12:00:00 AM,10/9/2019 12:00:00 AM,N,7/11/2019 5:02:24 PM,10/10/2019 8:04:36 AM
SWPT003447,Disability Portfolio,6/24/2019 12:00:00 AM,10/9/2019 12:00:00 AM,N,7/11/2019 5:02:24 PM,10/10/2019 8:04:36 AM
SWPT003448,Disability Portfolio,6/24/2019 12:00:00 AM,10/9/2019 12:00:00 AM,N,7/11/2019 5:02:24 PM,10/10/2019 8:04:36 AM
SWPT003449,Disability Portfolio,6/24/2019 12:00:00 AM,10/9/2019 12:00:00 AM,N,7/11/2019 5:02:24 PM,10/10/2019 8:04:36 AM
SWPT003450,Disability Portfolio,6/24/2019 12:00:00 AM,10/9/2019 12:00:00 AM,N,7/11/2019 5:02:24 PM,10/10/2019 8:04:36 AM
SWPT003451,Disability Portfolio,6/24/2019 12:00:00 AM,10/9/2019 12:00:00 AM,N,7/11/2019 5:02:24 PM,10/10/2019 8:04:36 AM
SWPT003452,Disability Portfolio,6/24/2019 12:00:00 AM,10/9/2019 12:00:00 AM,N,7/11/2019 5:02:24 PM,10/10/2019 8:04:36 AM
SWPT003453,Disability Portfolio,6/24/2019 12:00:00 AM,10/9/2019 12:00:00 AM,N,7/11/2019 5:02:24 PM,10/10/2019 8:04:36 AM
SWPT003454,Disability Portfolio,6/24/2019 12:00:00 AM,10/9/2019 12:00:00 AM,N,7/11/2019 5:02:24 PM,10/10/2019 8:04:36 AM
SWPT003455,Disability Portfolio,6/24/2019 12:00:00 AM,10/9/2019 12:00:00 AM,N,7/11/2019 5:02:24 PM,10/10/2019 8:04:36 AM
SWPT003456,Disability Portfolio,6/24/2019 12:00:00 AM,10/9/2019 12:00:00 AM,N,7/11/2019 5:02:24 PM,10/10/2019 8:04:36 AM
SWPT003457,Disability Portfolio,6/24/2019 12:00:00 AM,10/9/2019 12:00:00 AM,N,7/11/2019 5:02:24 PM,10/10/2019 8:04:36 AM
SWPT003458,Disability Portfolio,6/24/2019 12:00:00 AM,10/9/2019 12:00:00 AM,N,7/11/2019 5:02:24 PM,10/10/2019 8:04:36 AM
SWPT003459,Disability Portfolio,6/24/2019 12:00:00 AM,10/9/2019 12:00:00 AM,N,7/11/2019 5:02:24 PM,10/10/2019 8:04:36 AM
SWPT003460,Disability Portfolio,6/24/2019 12:00:00 AM,10/9/2019 12:00:00 AM,N,7/11/2019 5:02:24 PM,10/10/2019 8:04:36 AM
SWPT003461,Disability Portfolio,6/24/2019 12:00:00 AM,10/9/2019 12:00:00 AM,N,7/11/2019 5:02:24 PM,10/10/2019 8:04:36 AM
SWPT003462,Disability Portfolio,6/24/2019 12:00:00 AM,10/9/2019 12:00:00 AM,N,7/11/2019 5:02:24 PM,10/10/2019 8:04:36 AM
SWPT003463,Disability Portfolio,6/24/2019 12:00:00 AM,10/9/2019 12:00:00 AM,N,7/11/2019 5:02:24 PM,10/10/2019 8:04:36 AM
SWPT003464,Disability Portfolio,6/24/2019 12:00:00 AM,10/9/2019 12:00:00 AM,N,7/11/2019 5:02:24 PM,10/10/2019 8:04:36 AM
SWPT003465,Disability Portfolio,6/24/2019 12:00:00 AM,10/9/2019 12:00:00 AM,N,7/11/2019 5:02:24 PM,10/10/2019 8:04:36 AM
SWPT003466,Disability Portfolio,6/24/2019 12:00:00 AM,10/9/2019 12:00:00 AM,N,7/11/2019 5:02:24 PM,10/10/2019 8:04:36 AM
SWPT003467,Disability Portfolio,6/24/2019 12:00:00 AM,10/9/2019 12:00:00 AM,N,7/11/2019 5:02:24 PM,10/10/2019 8:04:36 AM
SWPT003468,Disability Portfolio,6/24/2019 12:00:00 AM,10/9/2019 12:00:00 AM,N,7/11/2019 5:02:24 PM,10/10/2019 8:04:36 AM
SWPT003469,Disability Portfolio,6/24/2019 12:00:00 AM,10/9/2019 12:00:00 AM,N,7/11/2019 5:02:24 PM,10/10/2019 8:04:36 AM
SWPT003470,Disability Portfolio,6/24/2019 12:00:00 AM,10/9/2019 12:00:00 AM,N,7/11/2019 5:02:24 PM,10/10/2019 8:04:36 AM
SWPT003471,Disability Portfolio,6/24/2019 12:00:00 AM,10/9/2019 12:00:00 AM,N,7/11/2019 5:02:24 PM,10/10/2019 8:04:36 AM
SWPT003472,Disability Portfolio,6/24/2019 12:00:00 AM,10/9/2019 12:00:00 AM,N,7/11/2019 5:02:24 PM,10/10/2019 8:04:36 AM
SWPT003473,Disability Portfolio,6/24/2019 12:00:00 AM,10/9/2019 12:00:00 AM,N,7/11/2019 5:02:24 PM,10/10/2019 8:04:36 AM
SWPT003474,Disability Portfolio,6/24/2019 12:00:00 AM,10/9/2019 12:00:00 AM,N,7/11/2019 5:02:24 PM,10/10/2019 8:04:36 AM
SWPT003475,Disability Portfolio,6/24/2019 12:00:00 AM,10/9/2019 12:00:00 AM,N,7/11/2019 5:02:24 PM,10/10/2019 8:04:36 AM
SWPT003476,Disability Portfolio,6/24/2019 12:00:00 AM,10/9/2019 12:00:00 AM,N,7/11/2019 5:02:24 PM,10/10/2019 8:04:36 AM
SWPT003477,Disability Portfolio,6/24/2019 12:00:00 AM,10/9/2019 12:00:00 AM,N,7/11/2019 5:02:24 PM,10/10/2019 8:04:36 AM
SWPT003478,Disability Portfolio,6/24/2019 12:00:00 AM,10/9/2019 12:00:00 AM,N,7/11/2019 5:02:24 PM,10/10/2019 8:04:36 AM
SWPT003479,Disability Portfolio,6/24/2019 12:00:00 AM,10/9/2019 12:00:00 AM,N,7/11/2019 5:02:24 PM,10/10/2019 8:04:36 AM
SWPT003480,Disability Portfolio,6/24/2019 12:00:00 AM,10/9/2019 12:00:00 AM,N,7/11/2019 5:02:24 PM,10/10/2019 8:04:36 AM
SWPT003481,Disability Portfolio,6/24/2019 12:00:00 AM,10/9/2019 12:00:00 AM,N,7/11/2019 5:02:24 PM,10/10/2019 8:04:36 AM
SWPT003482,Disability Portfolio,6/24/2019 12:00:00 AM,10/9/2019 12:00:00 AM,N,7/11/2019 5:02:24 PM,10/10/2019 8:04:36 AM
SWPT003483,Disability Portfolio,6/24/2019 12:00:00 AM,10/9/2019 12:00:00 AM,N,7/11/2019 5:02:24 PM,10/10/2019 8:04:36 AM
SWPT003484,Disability Portfolio,6/24/2019 12:00:00 AM,10/9/2019 12:00:00 AM,N,7/11/2019 5:02:24 PM,10/10/2019 8:04:36 AM
SWPT003485,Disability Portfolio,6/24/2019 12:00:00 AM,10/9/2019 12:00:00 AM,N,7/11/2019 5:02:24 PM,10/10/2019 8:04:36 AM
SWPT003486,Disability Portfolio,6/24/2019 12:00:00 AM,10/9/2019 12:00:00 AM,N,7/11/2019 5:02:24 PM,10/10/2019 8:04:36 AM
SWPT003730,Disability Portfolio,6/24/2019 12:00:00 AM,10/9/2019 12:00:00 AM,N,7/11/2019 5:02:24 PM,10/10/2019 8:04:36 AM
SWPT003731,Disability Portfolio,6/24/2019 12:00:00 AM,10/9/2019 12:00:00 AM,N,7/11/2019 5:02:24 PM,10/10/2019 8:04:36 AM
SWPT003732,Disability Portfolio,6/24/2019 12:00:00 AM,10/9/2019 12:00:00 AM,N,7/11/2019 5:02:24 PM,10/10/2019 8:04:36 AM
SWPT003733,Disability Portfolio,6/24/2019 12:00:00 AM,10/9/2019 12:00:00 AM,N,7/11/2019 5:02:24 PM,10/10/2019 8:04:36 AM
SWPT003734,Disability Portfolio,6/24/2019 12:00:00 AM,10/9/2019 12:00:00 AM,N,7/11/2019 5:02:24 PM,10/10/2019 8:04:36 AM
SWPT003735,Disability Portfolio,6/24/2019 12:00:00 AM,10/9/2019 12:00:00 AM,N,7/11/2019 5:02:24 PM,10/10/2019 8:04:36 AM
SWPT004185,Disability Portfolio,6/24/2019 12:00:00 AM,10/9/2019 12:00:00 AM,N,7/11/2019 5:02:24 PM,10/10/2019 8:04:36 AM
SWPT004186,Disability Portfolio,6/24/2019 12:00:00 AM,10/9/2019 12:00:00 AM,N,7/11/2019 5:02:24 PM,10/10/2019 8:04:36 AM
SWPT004187,Disability Portfolio,6/24/2019 12:00:00 AM,10/9/2019 12:00:00 AM,N,7/11/2019 5:02:24 PM,10/10/2019 8:04:36 AM
SWPT004188,Disability Portfolio,6/24/2019 12:00:00 AM,10/9/2019 12:00:00 AM,N,7/11/2019 5:02:24 PM,10/10/2019 8:04:36 AM
SWPT004189,Disability Portfolio,6/24/2019 12:00:00 AM,10/9/2019 12:00:00 AM,N,7/11/2019 5:02:24 PM,10/10/2019 8:04:36 AM
SWPT004190,Disability Portfolio,6/24/2019 12:00:00 AM,10/9/2019 12:00:00 AM,N,7/11/2019 5:02:24 PM,10/10/2019 8:04:36 AM
SWPT004191,Disability Portfolio,6/24/2019 12:00:00 AM,10/9/2019 12:00:00 AM,N,7/11/2019 5:02:24 PM,10/10/2019 8:04:36 AM
SWPT004192,Disability Portfolio,6/24/2019 12:00:00 AM,10/9/2019 12:00:00 AM,N,7/11/2019 5:02:24 PM,10/10/2019 8:04:36 AM
SWPT004193,Disability Portfolio,6/24/2019 12:00:00 AM,10/9/2019 12:00:00 AM,N,7/11/2019 5:02:24 PM,10/10/2019 8:04:36 AM
SWPT004194,Disability Portfolio,6/24/2019 12:00:00 AM,10/9/2019 12:00:00 AM,N,7/11/2019 5:02:24 PM,10/10/2019 8:04:36 AM
SWPT004195,Disability Portfolio,6/24/2019 12:00:00 AM,10/9/2019 12:00:00 AM,N,7/11/2019 5:02:24 PM,10/10/2019 8:04:36 AM
SWPT004196,Disability Portfolio,6/24/2019 12:00:00 AM,10/9/2019 12:00:00 AM,N,7/11/2019 5:02:24 PM,10/10/2019 8:04:36 AM
SWPT004197,Disability Portfolio,6/24/2019 12:00:00 AM,10/9/2019 12:00:00 AM,N,7/11/2019 5:02:24 PM,10/10/2019 8:04:36 AM
SWPT004198,Disability Portfolio,6/24/2019 12:00:00 AM,10/9/2019 12:00:00 AM,N,7/11/2019 5:02:24 PM,10/10/2019 8:04:36 AM
SWPT004199,Disability Portfolio,6/24/2019 12:00:00 AM,10/9/2019 12:00:00 AM,N,7/11/2019 5:02:24 PM,10/10/2019 8:04:36 AM
SWPT004200,Disability Portfolio,6/24/2019 12:00:00 AM,10/9/2019 12:00:00 AM,N,7/11/2019 5:02:24 PM,10/10/2019 8:04:36 AM
SWPT004201,Disability Portfolio,6/24/2019 12:00:00 AM,10/9/2019 12:00:00 AM,N,7/11/2019 5:02:24 PM,10/10/2019 8:04:36 AM
SWPT004202,Disability Portfolio,6/24/2019 12:00:00 AM,10/9/2019 12:00:00 AM,N,7/11/2019 5:02:24 PM,10/10/2019 8:04:36 AM
SWPT004203,Disability Portfolio,6/24/2019 12:00:00 AM,10/9/2019 12:00:00 AM,N,7/11/2019 5:02:24 PM,10/10/2019 8:04:36 AM
SWPT004204,Disability Portfolio,6/24/2019 12:00:00 AM,10/9/2019 12:00:00 AM,N,7/11/2019 5:02:24 PM,10/10/2019 8:04:36 AM
SWPT004205,Disability Portfolio,6/24/2019 12:00:00 AM,10/9/2019 12:00:00 AM,N,7/11/2019 5:02:24 PM,10/10/2019 8:04:36 AM
SWPT004206,Disability Portfolio,6/24/2019 12:00:00 AM,10/9/2019 12:00:00 AM,N,7/11/2019 5:02:24 PM,10/10/2019 8:04:36 AM
SWPT004207,Disability Portfolio,6/24/2019 12:00:00 AM,10/9/2019 12:00:00 AM,N,7/11/2019 5:02:24 PM,10/10/2019 8:04:36 AM
SWPT004208,Disability Portfolio,6/24/2019 12:00:00 AM,10/9/2019 12:00:00 AM,N,7/11/2019 5:02:24 PM,10/10/2019 8:04:36 AM
SWPT004247,Disability Portfolio,6/24/2019 12:00:00 AM,10/9/2019 12:00:00 AM,N,7/11/2019 5:02:24 PM,10/10/2019 8:04:36 AM
SWPT004248,Disability Portfolio,6/24/2019 12:00:00 AM,10/9/2019 12:00:00 AM,N,7/11/2019 5:02:24 PM,10/10/2019 8:04:36 AM
SWPT004249,Disability Portfolio,6/24/2019 12:00:00 AM,10/9/2019 12:00:00 AM,N,7/11/2019 5:02:24 PM,10/10/2019 8:04:36 AM
SWPT004250,Disability Portfolio,6/24/2019 12:00:00 AM,10/9/2019 12:00:00 AM,N,7/11/2019 5:02:24 PM,10/10/2019 8:04:36 AM
SWPT004252,Disability Portfolio,6/24/2019 12:00:00 AM,10/9/2019 12:00:00 AM,N,7/11/2019 5:02:24 PM,10/10/2019 8:04:36 AM
SWPT004253,Disability Portfolio,6/24/2019 12:00:00 AM,10/9/2019 12:00:00 AM,N,7/11/2019 5:02:24 PM,10/10/2019 8:04:36 AM
SWPT004255,Disability Portfolio,6/24/2019 12:00:00 AM,10/9/2019 12:00:00 AM,N,7/11/2019 5:02:24 PM,10/10/2019 8:04:36 AM
SWPT004256,Disability Portfolio,6/24/2019 12:00:00 AM,10/9/2019 12:00:00 AM,N,7/11/2019 5:02:24 PM,10/10/2019 8:04:36 AM
SWPT004257,Disability Portfolio,6/24/2019 12:00:00 AM,10/9/2019 12:00:00 AM,N,7/11/2019 5:02:24 PM,10/10/2019 8:04:36 AM
SWPT004258,Disability Portfolio,6/24/2019 12:00:00 AM,10/9/2019 12:00:00 AM,N,7/11/2019 5:02:24 PM,10/10/2019 8:04:36 AM
SWPT004267,Disability Portfolio,6/24/2019 12:00:00 AM,10/9/2019 12:00:00 AM,N,7/11/2019 5:02:24 PM,10/10/2019 8:04:36 AM
SWPT004268,Disability Portfolio,6/24/2019 12:00:00 AM,10/9/2019 12:00:00 AM,N,7/11/2019 5:02:24 PM,10/10/2019 8:04:36 AM
SWPT004269,Disability Portfolio,6/24/2019 12:00:00 AM,10/9/2019 12:00:00 AM,N,7/11/2019 5:02:24 PM,10/10/2019 8:04:36 AM
SWPT004270,Disability Portfolio,6/24/2019 12:00:00 AM,10/9/2019 12:00:00 AM,N,7/11/2019 5:02:24 PM,10/10/2019 8:04:36 AM
SWPT004271,Disability Portfolio,6/24/2019 12:00:00 AM,10/9/2019 12:00:00 AM,N,7/11/2019 5:02:24 PM,10/10/2019 8:04:36 AM
SWPT004272,Disability Portfolio,6/24/2019 12:00:00 AM,10/9/2019 12:00:00 AM,N,7/11/2019 5:02:24 PM,10/10/2019 8:04:36 AM
SWPT004273,Disability Portfolio,6/24/2019 12:00:00 AM,10/9/2019 12:00:00 AM,N,7/11/2019 5:02:24 PM,10/10/2019 8:04:36 AM
